259	5	181	48	30	21278190	86954	9	58	4
260	5	181	96	30	14672001	60584	0	77	4
261	5	181	192	30	9100405	21750	0	93	4
262	5	181	384	30	5108021	9159	0	105	4
263	5	181	768	30	4624190	1864	0	189	4
264	5	256	24	30	27528830	107321	41	41	4
265	5	256	48	30	20805212	97675	10	55	4
266	5	256	96	30	13783102	68167	0	72	4
267	5	256	192	30	8967932	25878	0	89	4
268	5	256	384	30	5198248	9803	0	105	4
269	5	256	768	30	4629768	2503	0	188	4
270	5	362	24	30	25948137	167671	23	41	4
271	5	362	48	30	21033015	100040	10	57	4
272	5	362	96	30	14844240	69415	2	77	4
273	5	362	192	30	9587426	24709	3	94	4
274	5	362	384	30	5334045	12404	0	105	4
275	5	362	768	30	4618467	2948	0	184	4
276	5	512	24	30	25594596	159877	32	41	4
277	5	512	48	30	20189313	100406	12	56	4
278	5	512	96	30	14372304	72767	6	74	4
279	5	512	192	30	9009560	22155	0	89	4
280	5	512	384	30	5447222	11202	1	104	4
281	5	512	768	30	4642328	4516	0	180	4
282	5	724	24	30	25603289	175877	23	42	4
283	5	724	48	30	19594515	162370	15	56	4
284	5	724	96	30	14517860	92327	2	75	4
285	5	724	192	30	9314610	42800	1	92	4
286	5	724	384	30	5502653	13928	1	105	4
287	5	724	768	30	4630101	4586	1	173	4
288	5	1024	24	30	24389779	231903	18	42	5
289	5	1024	48	30	19140942	176200	11	57	4
290	5	1024	96	30	13966356	91244	2	73	4
291	5	1024	192	30	9195741	39805	1	91	4
292	5	1024	384	30	5416509	17882	1	104	4
293	5	1024	768	30	4620689	4019	1	175	4
294	5	1448	24	30	23404139	264706	24	44	4
295	5	1448	48	30	18353042	216940	13	57	4
296	5	1448	96	30	12867464	148144	4	72	4
297	5	1448	192	30	8889721	63193	0	90	4
298	5	1448	384	30	5392457	19768	1	105	4
299	5	1448	768	30	4642815	5415	3	172	4
300	5	2048	24	30	22462015	267071	26	44	4
301	5	2048	48	30	17135155	238008	16	58	4
302	5	2048	96	30	12395375	177829	4	71	4
303	5	2048	192	30	8655673	70800	1	87	4
304	5	2048	384	30	5296426	21357	0	104	4
305	5	2048	768	30	4618051	5437	1	174	4
306	5	2896	24	30	21152889	251478	32	44	4
307	5	2896	48	30	16498815	211426	17	57	4
308	5	2896	96	30	11767062	159353	4	71	4
309	5	2896	192	30	8082959	92228	1	84	4
310	5	2896	384	30	5175775	31902	0	102	4
311	5	2896	768	30	4626756	4976	3	175	4
312	5	4096	24	30	21631065	203755	42	45	4
313	5	4096	48	30	15407072	192545	18	56	4
314	5	4096	96	30	11927616	156296	8	69	4
315	5	4096	192	30	7188907	130751	2	81	4
316	5	4096	384	30	5080346	42263	0	99	4
317	5	4096	768	30	4617369	6462	2	175	4
318	5	5792	24	30	34065415	144751	82	43	4
319	5	5792	48	30	17089843	130564	28	56	4
320	5	5792	96	30	10623592	125558	13	68	4
321	5	5792	192	30	7129436	96217	7	80	4
322	5	5792	384	30	4985308	48027	1	99	4
323	5	5792	768	30	4633984	9112	1	177	4
324	5	8192	24	30	20461878	119270	30	45	4
325	5	8192	48	30	18195272	97122	44	55	4
326	5	8192	96	30	11011522	87580	22	67	4
327	5	8192	192	30	6754127	85381	7	79	4
328	5	8192	384	30	4854454	61616	1	100	4
329	5	8192	768	30	4621098	16323	1	179	4
330	5	11585	48	30	15816516	73910	23	57	4
331	5	11585	96	30	11492521	82907	17	65	4
332	5	11585	192	30	7098571	65265	10	78	4
333	5	11585	384	30	4753173	58065	1	104	4
334	5	11585	768	30	4615974	14861	1	176	4
335	5	16384	24	30	58824612	108167	209	47	4
336	5	16384	48	30	22516941	92472	60	55	4
337	5	16384	96	30	11747268	67654	20	66	4
338	5	16384	192	30	7228014	55437	9	78	4
339	5	16384	384	30	5533046	37258	4	107	4
340	5	16384	768	30	4623489	24972	0	177	4
341	5	23170	24	30	58857103	97838	221	48	4
342	5	23170	48	30	25122555	81992	74	55	4
343	5	23170	96	30	11456137	54684	15	68	4
344	5	23170	192	30	7366194	44252	8	78	5
345	5	23170	384	30	4710984	35297	3	112	4
346	5	23170	768	30	4608369	25432	2	181	4
347	5	32768	48	30	19223060	47582	41	57	4
348	5	32768	96	30	13589478	47848	29	65	4
349	5	32768	192	30	5794154	33704	6	81	4
350	5	32768	384	30	4668370	26887	2	120	4
351	5	32768	768	30	4609729	23124	1	193	4
352	5	46340	48	30	18473622	55612	50	58	5
353	5	46340	96	30	11996727	38317	31	66	4
354	5	46340	192	30	6249551	23801	10	84	4
355	5	46340	384	30	5111288	21461	4	123	4
356	5	46340	768	30	4637801	15420	1	201	4
357	5	65536	48	30	12764734	33600	32	59	4
358	5	65536	96	30	7464825	20405	11	68	4
359	5	65536	192	30	6049469	18475	7	87	4
360	5	65536	384	30	4628150	14792	3	123	4
361	5	65536	768	30	4612701	10723	2	192	4
362	5	92681	48	30	15377986	17922	30	59	4
363	5	92681	96	30	6704021	16970	12	68	4
364	5	92681	192	30	6382538	12105	7	87	4
365	5	92681	384	30	5608553	10386	4	128	4
366	5	92681	768	30	4580101	9740	1	210	4
367	5	131072	48	30	11912229	19923	24	60	4
368	5	131072	96	30	7355191	13416	6	69	4
369	5	131072	192	30	5251651	10671	2	90	4
370	5	131072	384	30	4575790	7057	2	129	4
371	5	131072	768	30	4552358	7734	2	199	4
372	5	185363	48	30	7910297	11994	16	60	4
373	5	185363	96	30	6087739	9640	2	69	4
374	5	185363	192	30	4601635	8147	2	90	4
375	5	185363	384	30	4559656	6397	2	129	4
376	5	185363	768	30	4546312	5013	1	211	4
377	5	262144	48	30	8099195	13895	9	60	4
378	5	262144	96	30	6928131	9467	5	69	4
379	5	262144	192	30	4638141	6401	2	89	4
380	5	262144	384	30	4435722	4939	2	129	4
381	5	262144	768	30	4435086	4841	1	212	4
382	5	370727	48	30	5978588	8621	7	61	4
383	5	370727	96	30	5386020	6506	4	69	4
384	5	370727	192	30	4596679	5005	3	88	4
385	5	370727	384	30	4680230	3803	2	126	4
386	5	370727	768	30	4560478	3815	1	215	4
387	5	524288	48	30	8628732	8956	6	60	5
388	5	524288	96	30	6351835	5923	3	70	4
389	5	524288	192	30	4569269	4272	1	89	4
390	5	524288	384	30	4432337	3329	1	130	4
391	5	524288	768	30	4438530	3891	2	203	4
392	5	741455	48	30	5144469	6617	6	60	4
393	5	741455	96	30	4754314	5011	4	69	4
394	5	741455	192	30	4578225	3833	1	89	4
395	5	741455	384	30	4553992	3050	1	132	4
396	5	741455	768	30	4555418	3130	1	217	4
397	5	1048576	48	30	5684154	7723	2	61	4
398	5	1048576	96	30	4526860	5706	3	69	4
399	5	1048576	192	30	4604523	2763	1	86	5
400	5	1048576	384	30	4430899	2607	0	131	4
401	5	1048576	768	30	4454133	2831	2	209	4
402	10	8	48	30	5996590	3720	21	46	9
403	10	8	96	30	6704254	3491	24	52	9
404	10	8	192	30	5030252	5071	13	68	9
405	10	8	384	30	5236759	26303	12	118	9
406	10	8	768	30	4809908	4754	6	218	9
407	10	11	48	30	20971127	42223	99	46	9
408	10	11	96	30	6404401	55640	26	52	9
409	10	11	192	30	5597269	5746	19	68	9
410	10	11	384	30	5045095	25433	9	118	9
411	10	11	768	30	4801892	11874	5	220	9
412	10	16	48	30	17382608	88674	91	52	9
413	10	16	96	30	7719750	66100	24	57	9
414	10	16	192	30	5713660	33028	18	74	9
415	10	16	384	30	4897898	20046	12	121	9
416	10	16	768	30	5394792	14235	6	216	9
417	10	22	48	30	15286168	30089	77	40	9
418	10	22	96	30	8566709	56185	38	46	9
419	10	22	192	30	5361021	55033	13	64	9
420	10	22	384	30	4711108	24373	11	109	9
421	10	22	768	30	5013745	17320	3	207	9
422	10	32	48	30	17418243	42340	89	44	9
423	10	32	96	30	9269811	76122	24	51	9
424	10	32	192	30	5740626	21622	23	57	9
425	10	32	384	30	5349463	20616	11	98	9
426	10	32	768	30	4669180	12593	1	198	9
427	10	45	48	30	21467183	99974	70	59	9
428	10	45	96	30	12221553	80535	22	69	9
429	10	45	192	30	8178799	56623	14	75	9
430	10	45	384	30	4674101	34660	1	100	9
431	10	45	768	30	5108650	9019	3	194	9
432	10	64	48	30	19003358	82836	77	53	9
433	10	64	96	30	13063646	49066	46	71	10
434	10	64	192	30	8342048	45734	4	91	10
435	10	64	384	30	6507190	22774	11	105	9
436	10	64	768	30	4658528	7306	2	193	9
437	10	90	48	30	18576918	129963	41	53	9
438	10	90	96	30	12250170	81330	17	66	10
439	10	90	192	30	7090945	45418	9	76	9
440	10	90	384	30	5880667	29737	2	105	9
441	10	90	768	30	4635773	11814	0	195	9
442	10	128	48	30	19415241	106839	43	55	10
443	10	128	96	30	13209018	93175	24	71	9
444	10	128	192	30	8482797	54107	7	91	9
445	10	128	384	30	4907590	31775	0	106	9
446	10	128	768	30	4629885	5392	6	194	9
447	10	181	48	30	20983777	112937	54	59	9
448	10	181	96	30	14968549	90505	25	78	9
449	10	181	192	30	8942585	66117	3	94	9
450	10	181	384	30	4945180	35504	0	106	9
451	10	181	768	30	4635198	9071	1	195	9
452	10	256	48	30	20549842	143741	56	56	9
453	10	256	96	30	13785959	109753	22	73	10
454	10	256	192	30	8859896	66742	5	91	9
455	10	256	384	30	5098443	30010	0	106	10
456	10	256	768	30	4630056	9511	1	194	9
457	10	362	48	30	20940283	143662	44	58	10
458	10	362	96	30	14723529	105316	29	77	9
459	10	362	192	30	9271509	53842	9	94	10
460	10	362	384	30	5205710	35270	0	106	10
461	10	362	768	30	4634444	13162	0	193	9
462	10	512	48	30	19930488	168245	55	56	9
463	10	512	96	30	15816217	105223	34	74	9
464	10	512	192	30	8910508	68659	13	91	10
465	10	512	384	30	5247474	44865	1	107	9
466	10	512	768	30	4644991	13681	5	187	9
467	10	724	48	30	19263071	226712	56	57	10
468	10	724	96	30	14313591	135533	28	75	9
469	10	724	192	30	9100671	88526	11	93	10
470	10	724	384	30	5211891	54232	1	107	9
471	10	724	768	30	4678694	11733	6	178	11
472	10	1024	48	30	19028830	217016	42	58	9
473	10	1024	96	30	13561149	182300	21	73	9
474	10	1024	192	30	9489028	118638	12	91	9
475	10	1024	384	30	5275206	53850	2	106	9
476	10	1024	768	30	5132575	18478	8	180	10
477	10	1448	48	30	17790290	285826	48	57	9
478	10	1448	96	30	12368823	261446	31	72	10
479	10	1448	192	30	8239627	189454	6	88	9
480	10	1448	384	30	5289806	49039	4	106	10
481	10	1448	768	30	4624354	18740	1	185	9
482	10	2048	48	30	16767058	279737	50	58	9
483	10	2048	96	30	11906834	240003	35	71	9
484	10	2048	192	30	7667263	199132	13	85	9
485	10	2048	384	30	5178290	65247	4	105	10
486	10	2048	768	30	4620730	13818	5	179	9
487	10	2896	48	30	15928295	274434	75	57	9
488	10	2896	96	30	11261995	222794	35	70	9
489	10	2896	192	30	7173231	190485	10	81	10
490	10	2896	384	30	4977770	115244	0	104	10
491	10	2896	768	30	4663276	17619	7	178	10
492	10	4096	48	30	14785151	248808	57	57	10
493	10	4096	96	30	11306022	195280	39	69	10
494	10	4096	192	30	6974622	176874	17	80	9
495	10	4096	384	30	4931300	104875	7	105	9
496	10	4096	768	30	4632549	33961	1	185	9
497	10	5792	48	30	16317309	162945	71	56	9
498	10	5792	96	30	10861210	153998	40	68	10
499	10	5792	192	30	6898730	114966	23	80	9
500	10	5792	384	30	5248779	140647	4	113	9
501	10	5792	768	30	4623575	37359	3	182	9
502	10	8192	48	30	18249231	111133	86	56	9
503	10	8192	96	30	11466741	106374	48	67	9
504	10	8192	192	30	6691974	95533	28	79	9
505	10	8192	384	30	5343624	98205	10	111	9
506	10	8192	768	30	4624293	46081	2	185	9
507	10	11585	48	30	16863934	91156	59	57	9
508	10	11585	96	30	10698730	92410	44	66	9
509	10	11585	192	30	7414588	70413	26	79	9
510	10	11585	384	30	5176721	65223	12	110	10
511	10	11585	768	30	4613821	57109	4	192	9
512	10	16384	48	30	15737206	105759	96	56	10
513	10	16384	96	30	12303661	79565	60	66	9
514	10	16384	192	30	6956174	66266	27	81	9
515	10	16384	384	30	5472777	53771	10	114	11
516	10	16384	768	30	4620503	45348	3	203	9
517	10	23170	48	30	16432745	87081	105	56	9
518	10	23170	96	30	10715040	62991	56	67	9
519	10	23170	192	30	6690040	48190	23	82	9
520	10	23170	384	30	4747739	36364	10	118	10
521	10	23170	768	30	4607626	28719	5	206	9
522	10	32768	48	30	19487688	67010	90	58	9
523	10	32768	96	30	11162022	47265	43	65	9
524	10	32768	192	30	5529311	35034	16	86	9
525	10	32768	384	30	4742993	27722	12	124	9
526	10	32768	768	30	4646686	25973	8	205	9
527	10	46340	48	30	13566182	47064	55	59	9
528	10	46340	96	30	7266080	34038	28	69	10
529	10	46340	192	30	5955889	27869	12	88	9
530	10	46340	384	30	5114848	22715	8	128	9
531	10	46340	768	30	5233521	19235	7	209	9
532	10	65536	48	30	9478708	33711	46	59	9
533	10	65536	96	30	7392550	22955	31	68	9
534	10	65536	192	30	5928566	22763	9	90	9
535	10	65536	384	30	4622219	17560	3	131	9
536	10	65536	768	30	4613598	11703	5	209	9
537	10	92681	48	30	8943118	20269	29	60	9
538	10	92681	96	30	5963238	18550	16	68	9
539	10	92681	192	30	4675424	17212	9	90	9
540	10	92681	384	30	5092459	12874	6	132	9
541	10	92681	768	30	5040997	9255	4	214	9
542	10	131072	48	30	9291178	17139	28	60	9
543	10	131072	96	30	6107041	16326	14	69	9
544	10	131072	192	30	4581929	14283	8	90	9
545	10	131072	384	30	4553474	9874	2	133	10
546	10	131072	768	30	4544813	8822	6	213	9
547	10	185363	48	30	6429106	15154	26	60	9
548	10	185363	96	30	4851629	14672	11	70	9
549	10	185363	192	30	5151290	13404	6	91	9
550	10	185363	384	30	4987013	7577	7	133	9
551	10	185363	768	30	4541534	6771	1	216	9
552	10	262144	48	30	12295552	22323	21	61	9
553	10	262144	96	30	5817748	15781	9	70	9
554	10	262144	192	30	5352859	10428	6	91	9
555	10	262144	384	30	4433932	7941	4	132	9
556	10	262144	768	30	4434283	6397	2	219	9
557	10	370727	48	30	5363501	12822	14	61	9
558	10	370727	96	30	5518777	14042	8	70	9
559	10	370727	192	30	4567103	8840	4	90	9
560	10	370727	384	30	4549119	7932	1	134	9
561	10	370727	768	30	4549504	5609	3	220	9
562	10	524288	48	30	5742623	13844	17	60	9
563	10	524288	96	30	4683686	14819	7	70	9
564	10	524288	192	30	4816967	9278	6	90	9
565	10	524288	384	30	4564508	5529	4	131	9
566	10	524288	768	30	4433725	5967	5	216	9
567	10	741455	48	30	5142310	18116	11	61	9
568	10	741455	96	30	4738818	12506	9	70	9
569	10	741455	192	30	4663056	7557	5	86	9
570	10	741455	384	30	4747968	6258	1	134	9
571	10	741455	768	30	4552827	6676	3	221	9
572	10	1048576	48	30	4653792	12475	8	61	10
573	10	1048576	96	30	4528466	11170	6	70	9
574	10	1048576	192	30	4450654	10971	1	90	9
575	10	1048576	384	30	4448426	5795	2	132	9
576	10	1048576	768	30	4443399	5408	6	214	9
577	15	8	24	30	44463500	57574	471	44	14
578	15	8	48	30	13800577	55834	117	46	14
579	15	8	96	30	6725487	57220	42	52	14
580	15	8	192	30	5267463	45260	30	70	14
581	15	8	384	30	5596415	39630	19	121	14
582	15	8	768	30	5029070	21002	13	222	14
583	15	11	24	30	58958790	46911	576	42	14
584	15	11	48	30	19396606	54058	170	46	14
585	15	11	96	30	6347428	54696	39	52	14
586	15	11	192	30	5743911	41309	33	69	14
587	15	11	384	30	4868855	34453	19	118	15
588	15	11	768	30	5579133	18784	15	218	14
589	15	16	48	30	17215056	107411	139	52	15
590	15	16	96	30	7032245	68815	42	58	14
591	15	16	192	30	4949221	47688	29	76	14
592	15	16	384	30	4973423	37592	21	125	14
593	15	16	768	30	4749637	20341	13	224	14
